# 생성기: scripts/gen_bronze_exposure_audit.py | 러너: scripts/run_bronze_audit_host.py | 감사일: 2026-09-03
# 자동 생성물 — 생성기 scripts/gen_bronze_exposure_audit.py(+러너 scripts/run_bronze_audit_host.py) 재실행으로 갱신. 직접 편집 금지.

원천시스템,BRONZE_테이블,BRONZE_컬럼,데이터타입,판정,신뢰도,비고
BIGQUERY,events_20250709,publisher,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250710,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250710,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250710,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250710,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20250710,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250710,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250710,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250710,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250710,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250710,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250710,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250710,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250710,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250710,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250710,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250710,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250710,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250710,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250710,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250710,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250710,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250710,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250710,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250710,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250710,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250710,batch_event_index,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250710,batch_page_id,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250710,batch_ordering_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250710,session_traffic_source_last_click,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20250710,publisher,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250711,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250711,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250711,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250711,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20250711,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250711,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250711,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250711,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250711,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250711,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250711,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250711,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250711,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250711,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250711,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250711,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250711,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250711,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250711,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250711,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250711,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250711,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250711,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250711,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250711,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250711,batch_event_index,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250711,batch_page_id,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250711,batch_ordering_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250711,session_traffic_source_last_click,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20250711,publisher,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250712,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250712,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250712,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250712,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20250712,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250712,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250712,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250712,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250712,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250712,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250712,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250712,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250712,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250712,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250712,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250712,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250712,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250712,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250712,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250712,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250712,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250712,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250712,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250712,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250712,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250712,batch_event_index,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250712,batch_page_id,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250712,batch_ordering_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250712,session_traffic_source_last_click,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20250712,publisher,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250713,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250713,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250713,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250713,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20250713,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250713,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250713,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250713,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250713,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250713,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250713,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250713,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250713,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250713,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250713,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250713,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250713,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250713,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250713,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250713,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250713,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250713,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250713,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250713,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250713,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250713,batch_event_index,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250713,batch_page_id,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250713,batch_ordering_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250713,session_traffic_source_last_click,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20250713,publisher,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250714,event_date,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250714,event_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250714,event_name,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_EVENT_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250714,event_params,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20250714,event_previous_timestamp,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250714,event_value_in_usd,FLOAT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250714,event_bundle_sequence_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250714,event_server_timestamp_offset,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250714,user_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250714,user_pseudo_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250714,privacy_info,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250714,user_properties,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250714,user_first_touch_timestamp,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250714,user_ltv,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250714,device,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250714,geo,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250714,app_info,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250714,traffic_source,VARIANT,노출됨(GOLD),높음,개명 적재 → GOLD `GA_SOURCE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250714,stream_id,TEXT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250714,platform,TEXT,노출됨(GOLD),높음,개명 적재 → GOLD `DEVICE_SK` (FACT_GA_BEHAVIOR.sql)
BIGQUERY,events_20250714,event_dimensions,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250714,ecommerce,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250714,items,VARIANT,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250714,collected_traffic_source,VARIANT,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250714,is_active_user,BOOLEAN,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250714,batch_event_index,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250714,batch_page_id,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
BIGQUERY,events_20250714,batch_ordering_id,NUMBER,SILVER까지만,높음,GOLD 미승격
BIGQUERY,events_20250714,session_traffic_source_last_click,VARIANT,SILVER까지만,중간(SQL참조),SILVER SQL 토큰 참조
BIGQUERY,events_20250714,publisher,NUMBER,미노출(검토대상),낮음(이름기반·P13),개명·VARIANT param 승격 가능성 — 확정 아님
