테이블명,테이블 한글명,GRAIN,테이블유형,컬럼명,컬럼 한글명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,SETLE_KEY,결제수단키,"NUMBER(10,0)",N,PK,,결제수단키 (PK),
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,MBER_NO,회원번호,VARCHAR,Y,FK,CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,SETLE_CD,결제수단코드,VARCHAR,Y,FK,CRM_CODE※비강제,결제수단코드,
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,SETLE_NM,결제수단명,VARCHAR,Y,,,결제수단명 (코드 라벨),파생
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,CARD_DIV_CD,카드구분코드,VARCHAR,Y,FK,CRM_CODE※비강제,카드구분코드,
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,FNLT_CD,금융기관코드,VARCHAR,Y,,,금융기관코드,
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,WTDRW_STRT_DE,출금 시작일,DATE,Y,,,출금 시작일,
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,SETLE_STAT_CD,결제상태코드,VARCHAR,Y,FK,CRM_CODE※비강제,결제상태코드,
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,APPLCNT_MBER_REL_CD,신청자,VARCHAR,Y,,,신청자. 코드id:CM009.,
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,CPR_DIV_CD,법인구분코드,VARCHAR,Y,,,법인구분 코드 raw (정본 CM019). 코드id:CM019.,
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,CRTFC_MTH_CD,인증방법 코드 raw (정본 MM014),VARCHAR,Y,,,인증방법 코드 raw (정본 MM014). 코드id:MM014.,
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,FNLT_DIV_CD,FNLT_DIV_CD,VARCHAR,Y,,,FNLT_DIV_CD. 코드id:PM050.,
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,RCEPT_DIV_CD,접수구분 코드 raw (정본 PM003),VARCHAR,Y,,,접수구분 코드 raw (정본 PM003). 코드id:PM003.,
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,RQST_DIV_CD,요청구분 코드 raw (정본 PM004),VARCHAR,Y,,,요청구분 코드 raw (정본 PM004). 코드id:PM004.,
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_PAYMENT_METHOD,결제수단,"1결제수단 (MBER_NO, SETLE_MTHD_SEQ)",납입,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,ACTIVITY_KEY,결연활동 대체키,VARCHAR,N,PK,,결연활동 대체키 (PK),파생 통합키
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,ACTIVITY_TYPE,활동유형 파생 (서신/선물금),VARCHAR,Y,,,활동유형 파생 (서신/선물금),파생
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,RELATNSP_KEY,결연키 (→CRM_SPONSOR_RELATION),"NUMBER(10,0)",Y,FK,CRM_SPONSOR_RELATION.RELATNSP_KEY※비강제,결연키 (→CRM_SPONSOR_RELATION),
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,MNG_NO,관리번호,VARCHAR,Y,,,관리번호,
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,GFTMNEY,선물금 (원단위),"NUMBER(10,0)",Y,,,선물금 (원단위),원금액
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,LETTER_DIV_CD,서신구분코드,"NUMBER(10,0)",Y,,,서신구분코드,
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,RCEPT_DE,접수일자,DATE,Y,,,접수일자,
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,SNDNG_DE,발송일자,DATE,Y,,,발송일자,
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_RELATION_ACTIVITY,결연활동,"1결연활동 (MBER_NO, ACTVT_SEQ)",결연,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,SNDNG_KEY,발송키,"NUMBER(10,0)",N,"PK,FK",CRM_SEND_REQUEST.SNDNG_KEY※비강제,"발송키 (PK, →CRM_SEND_REQUEST)",
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,SNDNG_DTL_KEY,발송상세키,"NUMBER(10,0)",N,PK,,발송상세키 (PK),
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,MBER_NO,회원번호,VARCHAR,Y,FK,CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,SNDNG_DE,발송일시,TIMESTAMP_NTZ,Y,,,발송일시,
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,SNDNG_RST_CD,발송결과코드,VARCHAR,Y,,,발송결과코드 (축A raw · 채널별 다체계.,CASE 매핑
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,SEND_CHANNEL,발송채널 (축A 판별자),VARCHAR,Y,,,발송채널 (축A 판별자),파생
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,SEND_STATUS_GROUP,SEND_STATUS_GROUP,VARCHAR,Y,,,SEND_STATUS_GROUP. 코드id:MS282.,
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,SEND_STATUS_NAME,축A 라벨 (CRM_CODE 조인),VARCHAR,Y,,,축A 라벨 (CRM_CODE 조인). [사유:원천 부재],
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,SEND_RESULT_CD,축B(신설) 통신사 결과코드 raw,VARCHAR,Y,,,축B(신설) 통신사 결과코드 raw.,
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,SEND_RESULT_GROUP,SEND_RESULT_GROUP,VARCHAR,Y,,,SEND_RESULT_GROUP. 코드id:MS283.,
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,SEND_RESULT_NAME,SEND_RESULT_NAME,VARCHAR,Y,,,SEND_RESULT_NAME.,
CRM_SEND_MEMBER,발송×회원 상세,"발송 × 회원 (SNDNG_KEY, MBER_NO)",발송,OPEN_DT,오픈시각,TIMESTAMP_NTZ,Y,,,오픈시각.,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,SNDNG_KEY,발송키,"NUMBER(10,0)",N,PK,,발송키 (PK),
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,SEND_CHANNEL,발송채널 (SND/SMS/EMAIL 등),VARCHAR,Y,,,발송채널 (SND/SMS/EMAIL 등),파생
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,SNDNG_TY_CD,발송유형코드,VARCHAR,Y,FK,CRM_CODE※비강제,발송유형코드,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,SEND_GBN_TOP,발송구분 대분류코드,VARCHAR,Y,,,발송구분 대분류코드,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,SEND_GBN_TOP_NM,발송구분 대분류명,VARCHAR,Y,,,발송구분 대분류명,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,SEND_GBN_MID,발송구분 중분류코드,VARCHAR,Y,,,발송구분 중분류코드,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,SEND_GBN_MID_NM,발송구분 중분류명,VARCHAR,Y,,,발송구분 중분류명,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,SEND_GBN_BOT,발송구분 소분류코드,VARCHAR,Y,,,발송구분 소분류코드,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,SEND_GBN_BOT_NM,발송구분 소분류명,VARCHAR,Y,,,발송구분 소분류명,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,TIT,발송 제목,VARCHAR,Y,,,발송 제목,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,SNDNG_STDR_DE,발송 기준일시,TIMESTAMP_NTZ,Y,,,발송 기준일시,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,REQ_SEQ_NO,요청 일련번호,"NUMBER(19,0)",Y,,,요청 일련번호,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,MSG_DIV_CD,MSG_DIV_CD,VARCHAR,Y,,,MSG_DIV_CD. 코드id:MS010.,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,PSTMTR_PRCS_STAT_CD,PSTMTR_PRCS_STAT_CD,VARCHAR,Y,,,PSTMTR_PRCS_STAT_CD. 코드id:MS061.,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,SNDNG_TIME_DIV_CD,SNDNG_TIME_DIV_CD,VARCHAR,Y,,,SNDNG_TIME_DIV_CD. 코드id:MS267.,
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_SEND_REQUEST,발송요청 마스터,1발송요청 (SNDNG_KEY),발송,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_SEND_RESULT,발송×채널 집계,"발송 × 채널 (SNDNG_KEY, CHNL_DIV_CD)",발송,SNDNG_KEY,발송키,"NUMBER(10,0)",N,"PK,FK",CRM_SEND_REQUEST.SNDNG_KEY※비강제,"발송키 (PK, →CRM_SEND_REQUEST)",
CRM_SEND_RESULT,발송×채널 집계,"발송 × 채널 (SNDNG_KEY, CHNL_DIV_CD)",발송,SEND_CHANNEL,발송채널,VARCHAR,N,PK,,발송채널 (PK),파생
CRM_SEND_RESULT,발송×채널 집계,"발송 × 채널 (SNDNG_KEY, CHNL_DIV_CD)",발송,SNDNG_CNT,발송 건수,"NUMBER(10,0)",Y,,,발송 건수,measure
CRM_SEND_RESULT,발송×채널 집계,"발송 × 채널 (SNDNG_KEY, CHNL_DIV_CD)",발송,SUCCES_CNT,성공 건수,"NUMBER(10,0)",Y,,,성공 건수,measure
CRM_SEND_RESULT,발송×채널 집계,"발송 × 채널 (SNDNG_KEY, CHNL_DIV_CD)",발송,FAILR_CNT,실패 건수,"NUMBER(10,0)",Y,,,실패 건수,measure
CRM_SEND_RESULT,발송×채널 집계,"발송 × 채널 (SNDNG_KEY, CHNL_DIV_CD)",발송,TOT_CLICK_CNT,총 클릭수,"NUMBER(38,0)",Y,,,총 클릭수,
CRM_SEND_RESULT,발송×채널 집계,"발송 × 채널 (SNDNG_KEY, CHNL_DIV_CD)",발송,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_SEND_RESULT,발송×채널 집계,"발송 × 채널 (SNDNG_KEY, CHNL_DIV_CD)",발송,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
CRM_SEND_RESULT,발송×채널 집계,"발송 × 채널 (SNDNG_KEY, CHNL_DIV_CD)",발송,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_SEND_RESULT,발송×채널 집계,"발송 × 채널 (SNDNG_KEY, CHNL_DIV_CD)",발송,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_SEND_RESULT,발송×채널 집계,"발송 × 채널 (SNDNG_KEY, CHNL_DIV_CD)",발송,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_SPONSORSHIP,후원사업 마스터,1후원사업 (SPNSR_BSNS_ID),마스터,SPNSR_BSNS_ID,후원사업ID,VARCHAR,N,PK,,후원사업ID (PK),
CRM_SPONSORSHIP,후원사업 마스터,1후원사업 (SPNSR_BSNS_ID),마스터,SPNSR_BSNS_NM,후원사업명,VARCHAR,Y,,,후원사업명,
CRM_SPONSORSHIP,후원사업 마스터,1후원사업 (SPNSR_BSNS_ID),마스터,SPNSR_BSNS_ABRV_CD,후원사업 약칭코드,VARCHAR,Y,,,후원사업 약칭코드,
CRM_SPONSORSHIP,후원사업 마스터,1후원사업 (SPNSR_BSNS_ID),마스터,SPNSR_DIV_CD,후원구분코드,VARCHAR,Y,FK,CRM_CODE※비강제,후원구분코드,
CRM_SPONSORSHIP,후원사업 마스터,1후원사업 (SPNSR_BSNS_ID),마스터,DNTN_TY_CD,기부유형코드,VARCHAR,Y,FK,CRM_CODE※비강제,기부유형코드,
CRM_SPONSORSHIP,후원사업 마스터,1후원사업 (SPNSR_BSNS_ID),마스터,CPR_DIV_CD,법인구분코드,VARCHAR,Y,,,법인구분코드,
CRM_SPONSORSHIP,후원사업 마스터,1후원사업 (SPNSR_BSNS_ID),마스터,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_SPONSORSHIP,후원사업 마스터,1후원사업 (SPNSR_BSNS_ID),마스터,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_SPONSORSHIP,후원사업 마스터,1후원사업 (SPNSR_BSNS_ID),마스터,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_SPONSORSHIP,후원사업 마스터,1후원사업 (SPNSR_BSNS_ID),마스터,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,RELATNSP_KEY,결연키,"NUMBER(10,0)",N,PK,,결연키 (PK),
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,SPNSR_NO,후원번호,VARCHAR,Y,,,후원번호,
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,SPNSR_BSNS_NO,후원사업번호,"NUMBER(19,0)",Y,,,후원사업번호,
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,SPNSR_BSNS_ID,후원사업ID (Q15 크로스워크 파생),VARCHAR,Y,FK,CRM_SPONSORSHIP.SPNSR_BSNS_ID※비강제,후원사업ID (Q15 크로스워크 파생),
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,CHILD_CD,결연아동코드,"NUMBER(10,0)",Y,,,결연아동코드,DIM_MEMBER_IDENTITY 아동
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,MBER_NO,회원번호,VARCHAR,Y,FK,CRM_MEMBER.MEMBER_DK※비강제,회원번호,
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,RELATNSP_STRT_DE,결연 시작일,DATE,Y,,,결연 시작일,
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,RELATNSP_DSCNTC_DE,결연 중단일,DATE,Y,,,결연 중단일,
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,RELATNSP_DSCNTC_YN,결연 중단여부,VARCHAR,Y,,,결연 중단여부.,
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,RELATNSP_DSCNTC_RSN_CD,RELATNSP_DSCNTC_RSN_CD,VARCHAR,Y,,,RELATNSP_DSCNTC_RSN_CD. 코드id:MM002.,
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
CRM_SPONSOR_RELATION,결연(아동),"1결연아동 (MBER_NO, CHILD_NO)",결연,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,BUDGET_ITEM_DK,불변 비즈니스 식별자,VARCHAR,N,"PK,FK",ERP_BUDGET_ITEM※비강제,불변 비즈니스 식별자,
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,BUDGET_YEAR,예산연도 YYYY,"NUMBER(4,0)",Y,,,예산연도 YYYY,
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,MONTH_NO,월 1~12,"NUMBER(2,0)",N,PK,,월 1~12 (PK),
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,MONTH_KEY,월키 YYYYMM,VARCHAR,Y,,,월키 YYYYMM,
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,YEAR_BUDGET_AMT,편성(연예산) 금액 원단위,"NUMBER(38,0)",Y,,,편성(연예산) 금액 원단위,
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,CHN_BUDGET_AMT,추경 금액 원단위,"NUMBER(38,0)",Y,,,추경 금액 원단위,
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,ADJ_BUDGET_AMT,조정 금액 원단위,"NUMBER(38,0)",Y,,,조정 금액 원단위,
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,EXEC_AMT,집행 금액 원단위,"NUMBER(38,0)",Y,,,집행 금액 원단위,
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,DW_LOAD_TS,최초 적재 시각,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,DW_UPDATE_TS,최종 갱신 시각,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,DW_BATCH_ID,적재 배치 식별자,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
ERP_BUDGET,예산 편성/추경/조정/집행,"예산과목 × 월 (BUDGET_ITEM_DK, YYYYMM)",ERP,BUDGET_PROCEDURE,예산 편성 차수,VARCHAR,Y,,,예산 편성 차수 (연사업 / 추가경정 · DEC.,
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,BUDGET_ITEM_DK,불변 비즈니스 식별자,VARCHAR,N,PK,,불변 비즈니스 식별자,
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,BUDGET_YEAR,예산연도 YYYY,"NUMBER(4,0)",Y,,,예산연도 YYYY,
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,INCOME_EXPS_DIV_NM,수입/지출 구분,VARCHAR,Y,,,수입/지출 구분,
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,BDGT_UNIT_NM,"예산단위 (=조직명, 코드 없음)",VARCHAR,Y,,,"예산단위 (=조직명, 코드 없음)",
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,JANG_NM,예산과목 1단계 장,VARCHAR,Y,,,예산과목 1단계 장,
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,KWAN_NM,예산과목 2단계 관,VARCHAR,Y,,,예산과목 2단계 관,
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,HANG_NM,예산과목 3단계 항,VARCHAR,Y,,,예산과목 3단계 항,
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,MOK_NM,예산과목 4단계 목,VARCHAR,Y,,,예산과목 4단계 목,
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,DTL_ITEM_NM,예산과목 5단계 세목,VARCHAR,Y,,,예산과목 5단계 세목,
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,SUBDTL_ITEM_NM,예산과목 6단계 세세목,VARCHAR,Y,,,예산과목 6단계 세세목,
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,FUND_SOURCE_NM,재원,VARCHAR,Y,,,재원,
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
ERP_BUDGET_ITEM,예산과목 마스터,1예산과목 (BUDGET_ITEM_DK),ERP,DW_SOURCE_TABLE,원천 테이블 식별,VARCHAR,Y,,,원천 테이블 식별 (공통감사),공통감사
